seq_type	feature	class	product_accession	name	symbol	locus_tag	symbol_old	locus_tag_old	symbol_renamed	locus_tag_a	final_gene_name
chromosome	CDS	with_protein	WHS53912.1	retention module-containing protein		QLH64-26960		QLH64_26960	FALSE	QLH64-26960	QLH64-26960
chromosome	CDS	with_protein	WHS53913.1	hypothetical protein		QLH64-26965		QLH64_26965	FALSE	QLH64-26965	QLH64-26965
chromosome	CDS	with_protein	WHS53914.1	TolC family outer membrane protein		QLH64-26970		QLH64_26970	FALSE	QLH64-26970	QLH64-26970
chromosome	CDS	with_protein	WHS53915.1	type I secretion system permease/ATPase		QLH64-26975		QLH64_26975	FALSE	QLH64-26975	QLH64-26975
chromosome	CDS	with_protein	WHS53916.1	HlyD family type I secretion periplasmic adaptor subunit		QLH64-26980		QLH64_26980	FALSE	QLH64-26980	QLH64-26980
chromosome	CDS	with_protein	WHS53917.1	TauD/TfdA family dioxygenase		QLH64-26985		QLH64_26985	FALSE	QLH64-26985	QLH64-26985
chromosome	CDS	with_protein	WHS53918.1	ABC transporter substrate-binding protein		QLH64-26990		QLH64_26990	FALSE	QLH64-26990	QLH64-26990
chromosome	CDS	with_protein	WHS53919.1	ABC transporter ATP-binding protein		QLH64-26995		QLH64_26995	FALSE	QLH64-26995	QLH64-26995
chromosome	CDS	with_protein	WHS53920.1	ABC transporter permease		QLH64-27000		QLH64_27000	FALSE	QLH64-27000	QLH64-27000
chromosome	CDS	with_protein	WHS53921.1	DUF6124 family protein		QLH64-27005		QLH64_27005	FALSE	QLH64-27005	QLH64-27005
chromosome	CDS	with_protein	WHS53922.1	cell division protein		QLH64-27010		QLH64_27010	FALSE	QLH64-27010	QLH64-27010
chromosome	CDS	with_protein	WHS53923.1	TIGR01777 family oxidoreductase		QLH64-27015		QLH64_27015	FALSE	QLH64-27015	QLH64-27015
chromosome	CDS	with_protein	WHS53924.1	alpha/beta fold hydrolase		QLH64-27020		QLH64_27020	FALSE	QLH64-27020	QLH64-27020
chromosome	CDS	with_protein	WHS53925.1	efflux RND transporter periplasmic adaptor subunit		QLH64-27025		QLH64_27025	FALSE	QLH64-27025	QLH64-27025
chromosome	CDS	with_protein	WHS53926.1	HlyD family efflux transporter periplasmic adaptor subunit		QLH64-27030		QLH64_27030	FALSE	QLH64-27030	QLH64-27030
chromosome	CDS	with_protein	WHS53927.1	biotin/lipoyl-binding protein		QLH64-27035		QLH64_27035	FALSE	QLH64-27035	QLH64-27035
chromosome	CDS	with_protein	WHS53928.1	GNAT family N-acetyltransferase		QLH64-27040		QLH64_27040	FALSE	QLH64-27040	QLH64-27040
chromosome	CDS	with_protein	WHS53929.1	hypothetical protein		QLH64-27045		QLH64_27045	FALSE	QLH64-27045	QLH64-27045
chromosome	CDS	with_protein	WHS53930.1	tail fiber protein		QLH64-27050		QLH64_27050	FALSE	QLH64-27050	QLH64-27050
chromosome	CDS	with_protein	WHS53931.1	sulfotransferase		QLH64-27055		QLH64_27055	FALSE	QLH64-27055	QLH64-27055
chromosome	CDS	with_protein	WHS53932.1	Ig-like domain-containing protein		QLH64-27060		QLH64_27060	FALSE	QLH64-27060	QLH64-27060
chromosome	CDS	with_protein	WHS53933.1	TolC family protein		QLH64-27065		QLH64_27065	FALSE	QLH64-27065	QLH64-27065
chromosome	CDS	with_protein	WHS53934.1	aspartyl/asparaginyl beta-hydroxylase domain-containing protein		QLH64-27070		QLH64_27070	FALSE	QLH64-27070	QLH64-27070
chromosome	CDS	with_protein	WHS53935.1	sulfotransferase family protein		QLH64-27075		QLH64_27075	FALSE	QLH64-27075	QLH64-27075
chromosome	CDS	with_protein	WHS53936.1	slipin family protein		QLH64-27080		QLH64_27080	FALSE	QLH64-27080	QLH64-27080
chromosome	CDS	with_protein	WHS53937.1	NfeD family protein		QLH64-27085		QLH64_27085	FALSE	QLH64-27085	QLH64-27085
chromosome	CDS	with_protein	WHS53938.1	DUF2789 domain-containing protein		QLH64-27090		QLH64_27090	FALSE	QLH64-27090	QLH64-27090
chromosome	CDS	with_protein	WHS53939.1	alpha/beta hydrolase		QLH64-27095		QLH64_27095	FALSE	QLH64-27095	QLH64-27095
chromosome	CDS	with_protein	WHS53940.1	sigma 54-interacting transcriptional regulator		QLH64-27100		QLH64_27100	FALSE	QLH64-27100	QLH64-27100
chromosome	CDS	with_protein	WHS53941.1	hypothetical protein		QLH64-27105		QLH64_27105	FALSE	QLH64-27105	QLH64-27105
chromosome	CDS	with_protein	WHS53942.1	RHS repeat-associated core domain-containing protein		QLH64-27110		QLH64_27110	FALSE	QLH64-27110	QLH64-27110
chromosome	CDS	with_protein	WHS53943.1	MetQ/NlpA family ABC transporter substrate-binding protein		QLH64-27115		QLH64_27115	FALSE	QLH64-27115	QLH64-27115
chromosome	CDS	with_protein	WHS53944.1	AAA family ATPase		QLH64-27120		QLH64_27120	FALSE	QLH64-27120	QLH64-27120
chromosome	CDS	with_protein	WHS53945.1	efflux RND transporter periplasmic adaptor subunit		QLH64-27125		QLH64_27125	FALSE	QLH64-27125	QLH64-27125
chromosome	CDS	with_protein	WHS53946.1	efflux RND transporter periplasmic adaptor subunit		QLH64-27130		QLH64_27130	FALSE	QLH64-27130	QLH64-27130
chromosome	CDS	with_protein	WHS53947.1	efflux RND transporter permease subunit		QLH64-27135		QLH64_27135	FALSE	QLH64-27135	QLH64-27135
chromosome	CDS	with_protein	WHS53948.1	heavy metal translocating P-type ATPase		QLH64-27140		QLH64_27140	FALSE	QLH64-27140	QLH64-27140
chromosome	CDS	with_protein	WHS53949.1	Cd(II)/Pb(II)-responsive transcriptional regulator	cadR	QLH64-27145	cadR	QLH64_27145	FALSE	QLH64-27145	cadR
chromosome	CDS	with_protein	WHS53950.1	thymidylate synthase		QLH64-27150		QLH64_27150	FALSE	QLH64-27150	QLH64-27150
chromosome	CDS	with_protein	WHS53951.1	prolipoprotein diacylglyceryl transferase	lgt	QLH64-27155	lgt	QLH64_27155	FALSE	QLH64-27155	lgt
chromosome	CDS	with_protein	WHS53952.1	sulfite exporter TauE/SafE family protein		QLH64-27160		QLH64_27160	FALSE	QLH64-27160	QLH64-27160
chromosome	CDS	with_protein	WHS53953.1	NRDE family protein		QLH64-27165		QLH64_27165	FALSE	QLH64-27165	QLH64-27165
chromosome	CDS	with_protein	WHS53954.1	phosphoenolpyruvate--protein phosphotransferase	ptsP_4	QLH64-27170	ptsP	QLH64_27170	TRUE	QLH64-27170	ptsP_4
chromosome	CDS	with_protein	WHS53955.1	RNA pyrophosphohydrolase		QLH64-27175		QLH64_27175	FALSE	QLH64-27175	QLH64-27175
chromosome	CDS	with_protein	WHS53956.1	HAD family hydrolase		QLH64-27180		QLH64_27180	FALSE	QLH64-27180	QLH64-27180
chromosome	CDS	with_protein	WHS53957.1	DUF2269 family protein		QLH64-27185		QLH64_27185	FALSE	QLH64-27185	QLH64-27185
chromosome	CDS	with_protein	WHS53958.1	threonine ammonia-lyase, biosynthetic	ilvA_2	QLH64-27190	ilvA	QLH64_27190	TRUE	QLH64-27190	ilvA_2
chromosome	CDS	with_protein	WHS53959.1	ribose-5-phosphate isomerase RpiA	rpiA	QLH64-27195	rpiA	QLH64_27195	FALSE	QLH64-27195	rpiA
chromosome	CDS	with_protein	WHS53960.1	IS110 family transposase		QLH64-27200		QLH64_27200	FALSE	QLH64-27200	QLH64-27200
chromosome	CDS	with_protein	WHS53961.1	SdiA-regulated domain-containing protein		QLH64-27205		QLH64_27205	FALSE	QLH64-27205	QLH64-27205
chromosome	CDS	with_protein	WHS53962.1	SdiA-regulated domain-containing protein		QLH64-27210		QLH64_27210	FALSE	QLH64-27210	QLH64-27210
chromosome	CDS	with_protein	WHS53963.1	fumarylacetoacetate hydrolase family protein		QLH64-27215		QLH64_27215	FALSE	QLH64-27215	QLH64-27215
chromosome	CDS	with_protein	WHS53964.1	FAD-binding oxidoreductase		QLH64-27220		QLH64_27220	FALSE	QLH64-27220	QLH64-27220
chromosome	CDS	with_protein	WHS53965.1	phosphoglycerate dehydrogenase	serA	QLH64-27225	serA	QLH64_27225	FALSE	QLH64-27225	serA
chromosome	CDS	with_protein	WHS53966.1	DUF4399 domain-containing protein		QLH64-27230		QLH64_27230	FALSE	QLH64-27230	QLH64-27230
chromosome	CDS	with_protein	WHS53967.1	transporter substrate-binding domain-containing protein		QLH64-27235		QLH64_27235	FALSE	QLH64-27235	QLH64-27235
chromosome	CDS	with_protein	WHS53968.1	class I SAM-dependent methyltransferase		QLH64-27240		QLH64_27240	FALSE	QLH64-27240	QLH64-27240
chromosome	CDS	with_protein	WHS53969.1	methionine ABC transporter permease		QLH64-27245		QLH64_27245	FALSE	QLH64-27245	QLH64-27245
chromosome	CDS	with_protein	WHS53970.1	ATP-binding cassette domain-containing protein		QLH64-27250		QLH64_27250	FALSE	QLH64-27250	QLH64-27250
chromosome	CDS	with_protein	WHS53971.1	MetQ/NlpA family ABC transporter substrate-binding protein		QLH64-27255		QLH64_27255	FALSE	QLH64-27255	QLH64-27255
chromosome	CDS	with_protein	WHS53972.1	LLM class flavin-dependent oxidoreductase		QLH64-27260		QLH64_27260	FALSE	QLH64-27260	QLH64-27260
chromosome	CDS	with_protein	WHS53973.1	SfnB family sulfur acquisition oxidoreductase		QLH64-27265		QLH64_27265	FALSE	QLH64-27265	QLH64-27265
chromosome	CDS	with_protein	WHS53974.1	SfnB family sulfur acquisition oxidoreductase		QLH64-27270		QLH64_27270	FALSE	QLH64-27270	QLH64-27270
chromosome	CDS	with_protein	WHS53975.1	hypothetical protein		QLH64-27275		QLH64_27275	FALSE	QLH64-27275	QLH64-27275
chromosome	CDS	with_protein	WHS53976.1	L-cystine ABC transporter ATP-binding protein TcyN	tcyN	QLH64-27280	tcyN	QLH64_27280	FALSE	QLH64-27280	tcyN
chromosome	CDS	with_protein	WHS53977.1	cystine ABC transporter permease	tcyL	QLH64-27285	tcyL	QLH64_27285	FALSE	QLH64-27285	tcyL
chromosome	CDS	with_protein	WHS53978.1	cystine ABC transporter substrate-binding protein	tcyJ	QLH64-27290	tcyJ	QLH64_27290	FALSE	QLH64-27290	tcyJ
chromosome	CDS	with_protein	WHS57287.1	D-cysteine desulfhydrase		QLH64-27295		QLH64_27295	FALSE	QLH64-27295	QLH64-27295
chromosome	CDS	with_protein	WHS57288.1	choline transporter BetT	betT	QLH64-27300	betT	QLH64_27300	FALSE	QLH64-27300	betT
chromosome	CDS	with_protein	WHS53979.1	SDR family oxidoreductase		QLH64-27305		QLH64_27305	FALSE	QLH64-27305	QLH64-27305
chromosome	CDS	with_protein	WHS53980.1	LysR family transcriptional regulator		QLH64-27310		QLH64_27310	FALSE	QLH64-27310	QLH64-27310
chromosome	CDS	with_protein	WHS53981.1	L-glyceraldehyde 3-phosphate reductase	mgrA	QLH64-27315	mgrA	QLH64_27315	FALSE	QLH64-27315	mgrA
chromosome	CDS	with_protein	WHS53982.1	taurine dioxygenase	tauD	QLH64-27320	tauD	QLH64_27320	FALSE	QLH64-27320	tauD
chromosome	CDS	with_protein	WHS53983.1	taurine ABC transporter permease TauC	tauC	QLH64-27325	tauC	QLH64_27325	FALSE	QLH64-27325	tauC
chromosome	CDS	with_protein	WHS53984.1	taurine ABC transporter ATP-binding subunit	tauB	QLH64-27330	tauB	QLH64_27330	FALSE	QLH64-27330	tauB
chromosome	CDS	with_protein	WHS53985.1	taurine ABC transporter substrate-binding protein	tauA	QLH64-27335	tauA	QLH64_27335	FALSE	QLH64-27335	tauA
chromosome	CDS	with_protein	WHS53986.1	glutamate--cysteine ligase	gshA	QLH64-27340	gshA	QLH64_27340	FALSE	QLH64-27340	gshA
chromosome	CDS	with_protein	WHS53987.1	PaaI family thioesterase		QLH64-27345		QLH64_27345	FALSE	QLH64-27345	QLH64-27345
chromosome	CDS	with_protein	WHS53988.1	Tex family protein		QLH64-27350		QLH64_27350	FALSE	QLH64-27350	QLH64-27350
chromosome	CDS	with_protein	WHS53989.1	two-component system response regulator OmpR	ompR	QLH64-27355	ompR	QLH64_27355	FALSE	QLH64-27355	ompR
chromosome	CDS	with_protein	WHS53990.1	ATP-binding protein		QLH64-27360		QLH64_27360	FALSE	QLH64-27360	QLH64-27360
chromosome	CDS	with_protein	WHS53991.1	30S ribosomal protein S6--L-glutamate ligase	rimK	QLH64-27365	rimK	QLH64_27365	FALSE	QLH64-27365	rimK
chromosome	CDS	with_protein	WHS57289.1	ATP-dependent zinc protease		QLH64-27370		QLH64_27370	FALSE	QLH64-27370	QLH64-27370
chromosome	CDS	with_protein	WHS53992.1	S4 domain-containing protein		QLH64-27375		QLH64_27375	FALSE	QLH64-27375	QLH64-27375
chromosome	CDS	with_protein	WHS53993.1	Hsp33 family molecular chaperone HslO	hslO	QLH64-27380	hslO	QLH64_27380	FALSE	QLH64-27380	hslO
chromosome	CDS	with_protein	WHS53994.1	phosphoenolpyruvate carboxykinase		QLH64-27385		QLH64_27385	FALSE	QLH64-27385	QLH64-27385
chromosome	CDS	with_protein	WHS53995.1	group II intron reverse transcriptase/maturase	ltrA_5	QLH64-27390	ltrA	QLH64_27390	TRUE	QLH64-27390	ltrA_5
chromosome	CDS	with_protein	WHS53996.1	DUF1493 family protein		QLH64-27395		QLH64_27395	FALSE	QLH64-27395	QLH64-27395
chromosome	CDS	without_protein		colicin E3/pyocin S6 family cytotoxin		QLH64-27400		QLH64_27400	FALSE	QLH64-27400	QLH64-27400
chromosome	CDS	with_protein	WHS53997.1	colicin E3-like toxin immunity protein		QLH64-27405		QLH64_27405	FALSE	QLH64-27405	QLH64-27405
chromosome	CDS	with_protein	WHS53998.1	ATP-dependent DNA helicase RecQ		QLH64-27410		QLH64_27410	FALSE	QLH64-27410	QLH64-27410
chromosome	CDS	with_protein	WHS53999.1	3-hydroxyacyl-CoA dehydrogenase NAD-binding domain-containing protein		QLH64-27415		QLH64_27415	FALSE	QLH64-27415	QLH64-27415
chromosome	CDS	with_protein	WHS54000.1	thioesterase family protein		QLH64-27420		QLH64_27420	FALSE	QLH64-27420	QLH64-27420
chromosome	CDS	with_protein	WHS54001.1	glycine zipper domain-containing protein		QLH64-27425		QLH64_27425	FALSE	QLH64-27425	QLH64-27425
chromosome	CDS	with_protein	WHS54002.1	FdhF/YdeP family oxidoreductase		QLH64-27430		QLH64_27430	FALSE	QLH64-27430	QLH64-27430
chromosome	CDS	with_protein	WHS54003.1	formate dehydrogenase accessory sulfurtransferase FdhD	fdhD	QLH64-27435	fdhD	QLH64_27435	FALSE	QLH64-27435	fdhD
chromosome	CDS	with_protein	WHS54004.1	LysR family transcriptional regulator		QLH64-27440		QLH64_27440	FALSE	QLH64-27440	QLH64-27440
chromosome	CDS	with_protein	WHS54005.1	peptidoglycan-binding protein LysM	lysM	QLH64-27445	lysM	QLH64_27445	FALSE	QLH64-27445	lysM
chromosome	CDS	with_protein	WHS54006.1	GMP/IMP nucleotidase	yrfG	QLH64-27450	yrfG	QLH64_27450	FALSE	QLH64-27450	yrfG
chromosome	CDS	with_protein	WHS54007.1	ADP compounds hydrolase NudE	nudE	QLH64-27455	nudE	QLH64_27455	FALSE	QLH64-27455	nudE
chromosome	CDS	with_protein	WHS54008.1	3'(2'),5'-bisphosphate nucleotidase CysQ	cysQ	QLH64-27460	cysQ	QLH64_27460	FALSE	QLH64-27460	cysQ
chromosome	CDS	with_protein	WHS54009.1	YiiD C-terminal domain-containing protein		QLH64-27465		QLH64_27465	FALSE	QLH64-27465	QLH64-27465
chromosome	CDS	with_protein	WHS54010.1	sigma-54 dependent transcriptional regulator		QLH64-27470		QLH64_27470	FALSE	QLH64-27470	QLH64-27470
chromosome	CDS	with_protein	WHS54011.1	ATP-binding protein		QLH64-27475		QLH64_27475	FALSE	QLH64-27475	QLH64-27475
chromosome	CDS	with_protein	WHS54012.1	dTDP-4-dehydrorhamnose reductase	rfbD	QLH64-27480	rfbD	QLH64_27480	FALSE	QLH64-27480	rfbD
chromosome	CDS	with_protein	WHS54013.1	dTDP-4-dehydrorhamnose 3,5-epimerase	rfbC	QLH64-27485	rfbC	QLH64_27485	FALSE	QLH64-27485	rfbC
chromosome	CDS	with_protein	WHS54014.1	glucose-1-phosphate thymidylyltransferase RfbA	rfbA	QLH64-27490	rfbA	QLH64_27490	FALSE	QLH64-27490	rfbA
chromosome	CDS	with_protein	WHS54015.1	dTDP-glucose 4,6-dehydratase	rfbB	QLH64-27495	rfbB	QLH64_27495	FALSE	QLH64-27495	rfbB
chromosome	CDS	with_protein	WHS54016.1	aminotransferase		QLH64-27500		QLH64_27500	FALSE	QLH64-27500	QLH64-27500
chromosome	CDS	with_protein	WHS54017.1	agmatine deiminase	aguA	QLH64-27505	aguA	QLH64_27505	FALSE	QLH64-27505	aguA
chromosome	CDS	with_protein	WHS54018.1	hypothetical protein		QLH64-27510		QLH64_27510	FALSE	QLH64-27510	QLH64-27510
chromosome	CDS	with_protein	WHS54019.1	DsbA family protein		QLH64-27515		QLH64_27515	FALSE	QLH64-27515	QLH64-27515
chromosome	CDS	with_protein	WHS54020.1	OprD family porin		QLH64-27520		QLH64_27520	FALSE	QLH64-27520	QLH64-27520
chromosome	CDS	with_protein	WHS54021.1	2OG-Fe dioxygenase family protein		QLH64-27525		QLH64_27525	FALSE	QLH64-27525	QLH64-27525
chromosome	CDS	with_protein	WHS54022.1	GNAT family N-acetyltransferase		QLH64-27530		QLH64_27530	FALSE	QLH64-27530	QLH64-27530
chromosome	CDS	with_protein	WHS54023.1	AzlC family ABC transporter permease		QLH64-27535		QLH64_27535	FALSE	QLH64-27535	QLH64-27535
chromosome	CDS	with_protein	WHS54024.1	AzlD domain-containing protein		QLH64-27540		QLH64_27540	FALSE	QLH64-27540	QLH64-27540
chromosome	CDS	with_protein	WHS54025.1	LysR family transcriptional regulator		QLH64-27545		QLH64_27545	FALSE	QLH64-27545	QLH64-27545
chromosome	CDS	with_protein	WHS57290.1	type II toxin-antitoxin system RelB/DinJ family antitoxin		QLH64-27550		QLH64_27550	FALSE	QLH64-27550	QLH64-27550
chromosome	CDS	with_protein	WHS54026.1	MbcA/ParS/Xre antitoxin family protein		QLH64-27555		QLH64_27555	FALSE	QLH64-27555	QLH64-27555
chromosome	CDS	with_protein	WHS54027.1	RES family NAD+ phosphorylase		QLH64-27560		QLH64_27560	FALSE	QLH64-27560	QLH64-27560
chromosome	CDS	with_protein	WHS54028.1	methyl-accepting chemotaxis protein		QLH64-27565		QLH64_27565	FALSE	QLH64-27565	QLH64-27565
chromosome	CDS	with_protein	WHS54029.1	hypothetical protein		QLH64-27570		QLH64_27570	FALSE	QLH64-27570	QLH64-27570
chromosome	CDS	with_protein	WHS54030.1	WbqC family protein		QLH64-27575		QLH64_27575	FALSE	QLH64-27575	QLH64-27575
chromosome	CDS	with_protein	WHS54031.1	glycosyltransferase family 2 protein		QLH64-27580		QLH64_27580	FALSE	QLH64-27580	QLH64-27580
chromosome	CDS	with_protein	WHS54032.1	acetyltransferase		QLH64-27585		QLH64_27585	FALSE	QLH64-27585	QLH64-27585
chromosome	CDS	with_protein	WHS54033.1	hypothetical protein		QLH64-27590		QLH64_27590	FALSE	QLH64-27590	QLH64-27590
chromosome	CDS	with_protein	WHS54034.1	GtrA family protein		QLH64-27595		QLH64_27595	FALSE	QLH64-27595	QLH64-27595
chromosome	CDS	with_protein	WHS54035.1	class I SAM-dependent methyltransferase		QLH64-27600		QLH64_27600	FALSE	QLH64-27600	QLH64-27600
chromosome	CDS	with_protein	WHS54036.1	dTDP-4-amino-4,6-dideoxygalactose transaminase	rffA	QLH64-27605	rffA	QLH64_27605	FALSE	QLH64-27605	rffA
chromosome	CDS	with_protein	WHS54037.1	DUF3077 domain-containing protein		QLH64-27610		QLH64_27610	FALSE	QLH64-27610	QLH64-27610
chromosome	CDS	without_protein		type II toxin-antitoxin system RelB/DinJ family antitoxin		QLH64-27615		QLH64_27615	FALSE	QLH64-27615	QLH64-27615
chromosome	CDS	with_protein	WHS54038.1	ThiF family adenylyltransferase		QLH64-27620		QLH64_27620	FALSE	QLH64-27620	QLH64-27620
chromosome	CDS	with_protein	WHS54039.1	GNAT family N-acetyltransferase		QLH64-27625		QLH64_27625	FALSE	QLH64-27625	QLH64-27625
chromosome	CDS	with_protein	WHS54040.1	hypothetical protein		QLH64-27630		QLH64_27630	FALSE	QLH64-27630	QLH64-27630
chromosome	CDS	with_protein	WHS54041.1	hypothetical protein		QLH64-27635		QLH64_27635	FALSE	QLH64-27635	QLH64-27635
chromosome	CDS	with_protein	WHS54042.1	BRCT domain-containing protein		QLH64-27640		QLH64_27640	FALSE	QLH64-27640	QLH64-27640
chromosome	CDS	with_protein	WHS54043.1	hypothetical protein		QLH64-27645		QLH64_27645	FALSE	QLH64-27645	QLH64-27645
chromosome	CDS	with_protein	WHS54044.1	DUF4145 domain-containing protein		QLH64-27650		QLH64_27650	FALSE	QLH64-27650	QLH64-27650
chromosome	tRNA			tRNA-Thr		QLH64-27655		QLH64_27655	FALSE	QLH64-27655	QLH64-27655
chromosome	CDS	with_protein	WHS54045.1	FkbM family methyltransferase		QLH64-27660		QLH64_27660	FALSE	QLH64-27660	QLH64-27660
chromosome	CDS	with_protein	WHS54046.1	methyltransferase		QLH64-27665		QLH64_27665	FALSE	QLH64-27665	QLH64-27665
chromosome	CDS	with_protein	WHS54047.1	ABC transporter permease		QLH64-27670		QLH64_27670	FALSE	QLH64-27670	QLH64-27670
chromosome	CDS	with_protein	WHS54048.1	ABC transporter permease		QLH64-27675		QLH64_27675	FALSE	QLH64-27675	QLH64-27675
chromosome	CDS	with_protein	WHS54049.1	ABC transporter substrate-binding protein		QLH64-27680		QLH64_27680	FALSE	QLH64-27680	QLH64-27680
chromosome	CDS	with_protein	WHS54050.1	ABC transporter ATP-binding protein		QLH64-27685		QLH64_27685	FALSE	QLH64-27685	QLH64-27685
chromosome	CDS	with_protein	WHS54051.1	hypothetical protein		QLH64-27690		QLH64_27690	FALSE	QLH64-27690	QLH64-27690
chromosome	CDS	with_protein	WHS54052.1	carboxypeptidase regulatory-like domain-containing protein		QLH64-27695		QLH64_27695	FALSE	QLH64-27695	QLH64-27695
chromosome	CDS	with_protein	WHS54053.1	hypothetical protein		QLH64-27700		QLH64_27700	FALSE	QLH64-27700	QLH64-27700
chromosome	CDS	with_protein	WHS54054.1	PDDEXK nuclease domain-containing protein		QLH64-27705		QLH64_27705	FALSE	QLH64-27705	QLH64-27705
chromosome	CDS	with_protein	WHS54055.1	hypothetical protein		QLH64-27710		QLH64_27710	FALSE	QLH64-27710	QLH64-27710
chromosome	CDS	with_protein	WHS54056.1	DHCW motif cupin fold protein		QLH64-27715		QLH64_27715	FALSE	QLH64-27715	QLH64-27715
chromosome	tRNA			tRNA-Phe		QLH64-27720		QLH64_27720	FALSE	QLH64-27720	QLH64-27720
chromosome	CDS	with_protein	WHS54057.1	oxidative damage protection protein		QLH64-27725		QLH64_27725	FALSE	QLH64-27725	QLH64-27725
chromosome	CDS	with_protein	WHS54058.1	A/G-specific adenine glycosylase	mutY	QLH64-27730	mutY	QLH64_27730	FALSE	QLH64-27730	mutY
chromosome	CDS	with_protein	WHS54059.1	AsmA family protein		QLH64-27735		QLH64_27735	FALSE	QLH64-27735	QLH64-27735
chromosome	CDS	with_protein	WHS54060.1	aspartate 1-decarboxylase autocleavage activator PanM	panM	QLH64-27740	panM	QLH64_27740	FALSE	QLH64-27740	panM
chromosome	CDS	with_protein	WHS54061.1	OFA family MFS transporter		QLH64-27745		QLH64_27745	FALSE	QLH64-27745	QLH64-27745
chromosome	CDS	with_protein	WHS54062.1	imidazoleglycerol-phosphate dehydratase HisB	hisB	QLH64-27750	hisB	QLH64_27750	FALSE	QLH64-27750	hisB
chromosome	CDS	with_protein	WHS54063.1	imidazole glycerol phosphate synthase subunit HisH	hisH	QLH64-27755	hisH	QLH64_27755	FALSE	QLH64-27755	hisH
chromosome	CDS	with_protein	WHS54064.1	DUF2164 domain-containing protein		QLH64-27760		QLH64_27760	FALSE	QLH64-27760	QLH64-27760
chromosome	CDS	with_protein	WHS54065.1	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	hisA	QLH64-27765	hisA	QLH64_27765	FALSE	QLH64-27765	hisA
chromosome	CDS	with_protein	WHS54066.1	imidazole glycerol phosphate synthase subunit HisF	hisF	QLH64-27770	hisF	QLH64_27770	FALSE	QLH64-27770	hisF
chromosome	CDS	with_protein	WHS54067.1	ABC transporter substrate-binding protein		QLH64-27775		QLH64_27775	FALSE	QLH64-27775	QLH64-27775
